TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,COMP_AUTO,AUTO_JB_WT,AUTO_HH_WT
1398,21190,864.047000,128.9,7.4,13350,10415,13253,1720851,77068
1399,21191,1241.698000,9.1,0.0,13534,10511,13534,123156,0
1400,21192,408.331000,31.1,48.1,15255,11957,13672,474430,575112
1401,21193,1730.165700,76.3,9.2,14925,11812,14716,1138778,108668
1402,21194,937.670000,356.3,25.0,14955,11813,14829,5328508,295323
1403,21195,484.280000,7.0,82.8,14478,11373,11759,101349,941692
1404,21196,418.204000,7.0,0.0,16348,12790,16348,114434,0
1405,21197,521.223700,0.0,0.0,12390,10218,0,0,0
1406,21198,570.873700,89.4,2.7,14201,11562,14154,1269580,31217
1407,21199,484.042800,38.2,0.0,15139,12240,15139,578293,0
1408,21200,318.420000,36.0,0.0,15510,12526,15510,558357,0
1409,21201,954.115900,45.6,0.0,14844,12220,14844,676893,0
1410,21202,728.352800,42.4,2.1,14114,11670,14044,598434,24507
1411,21203,998.897000,0.0,0.0,13108,10808,0,0,0
1412,21204,3164.375000,5.7,2.8,10197,8483,9809,58123,23753
1413,21205,1501.289000,14.5,5.4,11142,9522,10847,161556,51417
1414,21206,1740.846000,25.0,63.0,12733,10876,11618,318336,685161
1415,21207,801.635000,169.5,20.5,12953,11065,12826,2195552,226839
1416,21208,821.443600,96.9,23.1,15385,12944,15081,1490825,299018
1417,21209,214.471900,14.4,2.2,16474,13691,16242,237228,30121
1418,21210,901.679800,63.3,129.8,13951,12001,12878,883099,1557791
1419,21211,626.031800,30.0,0.0,13931,11912,13931,417918,0
1420,21212,649.351000,316.9,14.7,11999,10531,11959,3802426,154811
1421,21213,975.356000,53.4,5.6,12803,11176,12708,683700,62588
1422,21214,1028.196700,26.2,9.9,11122,9827,10884,291392,97286
1423,21215,1053.778000,67.1,5.4,7135,6509,7106,478738,35146
1424,21216,3710.270900,79.7,77.7,6587,5986,6366,525011,465103
1425,21217,2675.704500,17.5,7.4,5158,4697,5065,90272,34756
1426,21218,3162.797000,1.3,0.0,5889,5362,5889,7656,0
1427,21219,2922.215000,8.5,29.0,9650,8611,8953,82026,249711
1428,21220,7225.454000,1.1,0.0,5412,4970,5412,5953,0
1429,21221,18482.707000,1.0,0.0,5313,4904,5313,5313,0
1430,21222,1526.297000,5.3,0.0,10222,9139,10222,54175,0
1431,21223,2206.539000,0.0,0.0,5502,5343,0,0,0
1432,21224,695.052000,12.2,0.0,9422,8147,9422,114949,0
1433,21225,760.072000,4.1,0.0,12000,9926,12000,49198,0
1434,21226,280.002000,9.8,0.0,13709,11222,13709,134349,0
1435,21227,11053.141000,0.0,19.0,9773,8118,8118,0,154244
1436,21228,38678.741000,4.0,0.0,5904,4102,5904,23615,0
1437,21229,36864.135000,0.0,0.0,2130,1484,0,0,0
1438,21230,40161.592000,1.0,0.0,1291,1241,1291,1291,0
1439,21231,13013.199000,2.0,0.0,2223,1931,2223,4446,0
1440,21232,736.222000,0.0,0.0,2033,1618,0,0,0
1441,21233,582.880000,0.0,0.0,2207,1763,0,0,0
1442,21234,6024.754000,0.0,0.0,5309,3674,0,0,0
1443,21235,4111.636000,0.0,0.0,7412,5136,0,0,0
1444,21236,1081.713000,9.2,0.0,2160,1837,2160,19876,0
1445,21237,638.406000,5.1,0.0,2483,2123,2483,12662,0
1446,21238,72.801000,1.3,0.0,3046,2654,3046,3960,0
1447,21239,1275.928000,0.0,0.0,2744,2383,0,0,0
1448,21240,10708.651000,0.0,5.3,5802,5054,5054,0,26789
1449,21241,1871.665000,86.6,6.2,11906,10164,11835,1031083,63018
1450,21242,1841.858000,17.4,0.0,6925,6193,6925,120494,0
1451,21243,991.481800,6.5,0.0,8378,7345,8378,54456,0
1452,21244,1226.948800,1.3,1.6,6201,5404,5863,8061,8647
1453,21245,3059.734000,0.0,3.5,11657,9983,9983,0,34940
1454,21246,2814.838000,0.0,0.0,3294,2927,0,0,0
1455,21247,2820.584000,21.8,6.9,5053,4567,4976,110165,31511
1456,21248,264.602000,7.9,4.1,9095,8029,8843,71853,32918
1457,21249,701.647000,10.1,0.0,5783,5279,5783,58406,0
1458,21250,538.489000,11.2,8.8,6832,6133,6609,76523,53972
1459,21251,359.979000,0.0,0.0,7656,6852,0,0,0
1460,21252,256.653000,0.0,0.0,6522,5893,0,0,0
1461,21253,4381.834000,3.2,0.0,4804,4437,4804,15371,0
1462,21254,667.553000,2.5,0.0,6169,5613,6169,15423,0
1463,21255,756.503000,0.0,0.0,4626,4292,0,0,0
1464,21256,520.969800,1.4,0.0,5887,5377,5887,8241,0
1465,21257,363.300500,0.0,0.0,6189,5630,0,0,0
1466,21258,688.886000,0.0,2.0,5200,4717,4717,0,9433
1467,21259,962.435000,6.1,0.0,4447,4070,4447,27125,0
1468,21260,1016.752000,0.0,0.0,4300,4026,0,0,0
1469,21261,2212.838000,7.8,0.0,2466,2370,2466,19233,0
1470,21262,833.245000,1.2,0.0,1352,1296,1352,1623,0
1471,21263,3994.842000,11.3,1.4,1302,1239,1298,14716,1734
1472,21264,3573.266000,6.5,0.0,4108,3770,4108,26699,0
1473,21265,2268.950700,8.7,0.0,4401,4027,4401,38292,0
1474,21266,650.683500,1.3,0.0,5026,4605,5026,6534,0
1475,21267,134.588500,0.0,0.0,5451,4981,0,0,0
1476,21268,161.419000,0.0,0.0,5012,4600,0,0,0
1477,21269,4268.150000,8.5,0.0,4549,4164,4549,38666,0
1478,21270,5980.273000,5.4,0.0,4516,4131,4516,24388,0
1479,21271,4121.868900,2.6,3.7,2793,2585,2698,7262,9564
1480,21272,117164.586000,2.0,0.0,586,570,586,1171,0
1481,21273,14501.174500,6.2,0.0,2459,2263,2459,15248,0
1482,21274,5162.888000,1.1,0.0,2927,2667,2927,3220,0
1483,21275,6926.397000,0.0,0.0,2230,1941,0,0,0
1484,21276,3664.694000,1.0,0.0,2604,2261,2604,2604,0
1485,21277,58188.733000,4.0,0.0,841,767,841,3363,0
1486,21278,36040.057000,0.0,0.0,1778,1458,0,0,0
1487,23001,817.662000,343.5,116.5,8852,7054,8550,3040805,821828
1488,23002,186.086000,0.0,0.0,665,625,0,0,0
1489,23003,160.348000,68.8,10.2,674,636,671,46388,6485
1490,23004,582.617000,45.3,0.0,942,826,942,42694,0
1491,23005,557.162000,3.9,4.2,1803,1421,1654,7031,5970
1492,23006,525.319000,232.2,100.6,24997,17149,23385,5804264,1725154
1493,23007,756.123500,282.8,42.0,25715,17616,25056,7272246,739868
1494,23008,164.452000,57.5,5.3,21629,14937,21280,1243680,79168
1495,23009,268.699900,4.6,2.7,21311,14725,19603,98032,39757
1496,23010,187.630000,72.8,117.0,14343,10177,12304,1044141,1190737
1497,23011,188.066000,61.1,923.6,17504,12256,12780,1069514,11319720
1498,23012,212.340000,259.8,90.9,16897,11836,16023,4389926,1075891
1499,23013,166.009000,177.6,155.8,15601,11080,14048,2770665,1726315
1500,23014,208.441700,303.2,638.6,15425,10960,12939,4676961,6999174
1501,23015,255.587000,195.2,271.0,16105,11385,13967,3143601,3085369
1502,23016,107.037700,137.9,103.2,18220,12896,16577,2512511,1330918
1503,23017,274.512500,32.5,16.7,16273,11592,15175,528867,193585
1504,23018,169.537500,137.9,266.5,15927,11328,13464,2196319,3018875
1505,23019,83.444900,69.1,48.7,14721,10531,13480,1017195,512839
1506,23020,210.437900,355.7,174.3,16134,11500,15086,5738706,2004533
1507,23021,211.396600,235.0,71.3,17185,12197,16420,4038432,869657
1508,23022,257.720700,121.5,234.3,14553,10400,12332,1768206,2436773
1509,23023,425.837000,1.1,275.3,14497,10381,10409,15947,2857940
1510,23024,63.724500,49.9,0.0,6609,5026,6609,329811,0
1511,23025,162.085000,135.2,27.8,6795,5151,6616,918710,143188
1512,23026,118.056000,93.4,25.2,6158,4702,5956,575145,118493
1513,23027,160.941000,105.0,0.0,5953,4558,5953,625117,0
1514,23028,115917.663000,37.8,0.0,0,7,0,0,0
1515,23029,281734.177000,17.3,6.2,1,2,1,11,11
1516,23030,350108.409000,16.2,0.0,0,1,0,0,0
1517,23031,156154.615000,0.0,0.0,0,0,0,0,0
1518,23032,157186.680000,0.0,0.0,36,25,0,0,0
1519,23033,157137.087000,1.4,10.5,147,125,129,205,1311
1520,23034,154802.379000,2.4,0.0,399,354,399,958,0
1521,23035,3211.795000,0.0,0.0,3305,2777,0,0,0
1522,23036,3451.714000,0.0,1.5,4073,3384,3384,0,5076
1523,23037,4365.173000,0.0,0.0,3781,3158,0,0,0
1524,23038,11290.609000,12.9,3.4,3081,2599,3015,39744,8837
1525,23039,3031.571000,0.0,0.0,3966,3306,0,0,0
1526,23040,3212.364600,0.0,0.0,3518,2950,0,0,0
1527,23041,39084.805000,0.0,0.0,1248,1065,0,0,0
1528,23042,43644.562000,0.0,0.0,649,562,0,0,0
1529,23043,137889.858000,10.5,0.0,1627,1255,1627,17081,0
1530,23044,30412.318000,4.6,0.0,2899,2138,2899,13336,0
1531,23045,1194.127400,1.4,0.0,3457,2547,3457,4840,0
1532,23046,142.308000,41.0,0.0,608,584,608,24931,0
1533,23047,165.423000,0.0,0.0,730,678,0,0,0
1534,23048,3306.342000,2.4,27.4,16214,11278,11910,38913,309005
1535,23049,1509.995000,0.0,0.0,6637,4783,0,0,0
1536,23050,793.792000,6.5,0.0,4521,3309,4521,29384,0
1537,23051,553.962700,4.1,0.0,4625,3383,4625,18962,0
1538,23052,635.576000,5.4,0.0,7997,5739,7997,43186,0
1539,23053,704.197600,0.0,0.0,7967,5727,0,0,0
1540,23054,632.234000,22.0,6.0,15685,10957,15024,345071,65744
1541,23055,1149.711900,29.8,176.6,25004,17115,18854,745119,3022477
1542,23056,1233.829800,0.0,0.0,18066,12527,0,0,0
1543,23057,884.419000,1.6,0.0,21421,14785,21421,34273,0
1544,23058,1884.602600,0.0,0.0,14530,10165,0,0,0
1545,23059,1205.057000,0.0,0.0,9713,6943,0,0,0
1546,23060,3155.952000,3.2,0.0,15737,11051,15737,50360,0
1547,23061,308.325700,25.1,3.4,20645,14315,20172,518201,48670
1548,23062,418.827000,21.2,0.0,20475,14200,20475,434064,0
1549,23063,354.148800,5.2,0.0,18640,12995,18640,96930,0
1550,23064,398.125800,4.5,11.7,18709,13041,15263,84189,152578
1551,23065,464.166000,1.6,2.3,17949,12552,15458,28719,28870
1552,23066,319.890000,1.6,0.0,18868,13171,18868,30189,0
1553,23067,2102.546000,1.6,0.0,10638,7633,10638,17020,0
1554,23068,1652.094800,7.4,9.5,13724,9764,12007,101557,92760
1555,23069,304.825000,1.2,0.0,16728,11733,16728,20074,0
1556,23070,607.037600,10.3,0.0,19648,13660,19648,202372,0
1557,23071,337.718900,11.1,0.0,19085,13269,19085,211840,0
1558,23072,18740.979000,5.9,0.0,5125,3850,5125,30237,0
1559,23073,367.108900,19.1,0.0,13949,9900,13949,266434,0
1560,23074,295.602500,13.8,0.0,14287,10151,14287,197161,0
1561,23075,462.690500,44.7,100.3,12896,9224,10794,576441,925196
1562,23076,792.509000,1.4,0.0,8510,6177,8510,11913,0
1563,23077,1150.921000,0.0,0.0,9137,6623,0,0,0
1564,23078,604.026000,5.1,7.0,11117,8052,9737,56695,56365
1565,23079,407.313500,33.2,14.9,12914,9296,12150,428740,138517
1566,23080,1189.387800,6.6,0.0,10493,7616,10493,69257,0
1567,23081,629.610600,23.0,2.6,12745,9168,12519,293138,23837
1568,23082,233.952000,18.3,4.8,14684,10490,14117,268723,50353
1569,23083,617.763800,7.4,0.0,11529,8315,11529,85314,0
1570,23084,662.714000,22.7,11.5,13331,9576,12459,302606,110126
1571,23085,1424.078000,0.0,0.0,9792,7087,0,0,0
1572,23086,190.086000,0.0,0.0,12591,9062,0,0,0
1573,23087,787.216000,0.0,0.0,9398,6815,0,0,0
1574,23088,1778.564600,1.4,0.0,8972,6505,8972,12561,0
1575,23089,2545.333000,0.0,0.0,11213,8147,0,0,0
1576,23090,3794.499700,0.0,0.0,9962,7262,0,0,0
1577,23091,1652.859000,0.0,0.0,4689,3582,0,0,0
1578,23092,4206.037800,0.0,28.5,7211,5378,5378,0,153266
1579,23093,1784.850000,0.0,0.0,8010,5951,0,0,0
1580,23094,875.586700,0.0,0.0,7097,5332,0,0,0
1581,23095,1721.587000,0.0,0.0,3970,3100,0,0,0
1582,23096,710.097800,0.0,0.0,4590,3559,0,0,0
1583,23097,931.648000,5.4,0.0,5421,4173,5421,29271,0
1584,23098,205.615500,0.0,0.0,7251,5468,0,0,0
1585,23099,242.887000,0.0,0.0,7231,5453,0,0,0
1586,23100,489.137000,29.4,0.0,6183,4710,6183,181774,0
1587,23101,249.850000,0.0,0.0,6029,4583,0,0,0
1588,23102,1671.676900,4.6,0.0,4414,3429,4414,20305,0
1589,23103,2252.581000,1.4,33.2,3175,2520,2563,4445,83649
1590,23104,1525.311600,5.4,0.0,3079,2445,3079,16625,0
1591,23105,1033.471500,6.1,0.0,5338,4107,5338,32563,0
1592,23106,9405.572000,10.4,0.0,2506,2008,2506,26065,0
1593,23107,10602.738000,0.0,0.0,2774,2124,0,0,0
1594,23108,6833.549000,2.8,0.0,2883,2267,2883,8073,0
1595,23109,22070.317000,4.1,0.0,1865,1446,1865,7646,0
1596,23110,57494.609000,24.0,123.6,2955,2354,2502,70923,290996
1597,23111,158.406000,0.0,19.9,11327,8348,8348,0,166123
1598,23112,1393.146000,0.0,0.0,1169,963,0,0,0
1599,23113,2122.659000,0.0,0.0,4281,3092,0,0,0
1600,23114,2145.311000,2.8,0.0,6166,4435,6166,17264,0
1601,23115,1481.831000,6.7,0.0,27514,18738,27514,184345,0
1602,23116,1131.603000,0.0,0.0,13578,9620,0,0,0
1603,23117,709.008000,0.0,0.0,20510,14248,0,0,0
1604,25001,752.089000,1.0,0.0,687,603,687,687,0
1605,25002,190.069000,2.2,16.7,617,549,561,1357,9171
1606,25003,69.834000,16.7,5.5,541,493,533,9033,2714
1607,25004,75.160000,11.0,0.0,539,492,539,5933,0
1608,25005,75.934900,13.0,0.0,547,499,547,7108,0
1609,25006,371.414000,7.8,0.0,941,750,941,7336,0
1610,25007,392.190000,7.9,0.0,916,715,916,7237,0
1611,25008,605.740000,9.4,1.5,1138,852,1113,10694,1278
1612,25009,227.954000,14.7,4.3,1139,853,1096,16738,3667
1613,25010,589.846000,26.4,6.8,1266,906,1218,33412,6162
1614,25011,240.637000,73.6,39.9,1247,911,1165,91791,36363
1615,25012,243.220000,2.0,0.0,1345,958,1345,2689,0
1616,25013,450.737000,6.7,3.0,1548,1031,1439,10373,3093
1617,25014,148.224000,64.4,103.4,1564,1053,1314,100736,108849
1618,25015,252.089000,22.1,10.0,1491,1025,1392,32942,10252
1619,25016,388.428000,72.5,64.9,1551,1044,1374,112424,67751
1620,25017,578.924000,3.8,0.0,1638,1071,1638,6226,0
1621,25018,726.210000,17.5,0.0,1623,1062,1623,28398,0
1622,25019,361.864000,22.2,14.1,1800,1148,1621,39970,16184
1623,25020,740.838000,19.5,2.8,1781,1135,1730,34726,3179
1624,25021,566.283000,4.7,80.6,1941,1190,1257,9121,95934
1625,25022,953.577000,2.0,31.9,1888,1158,1228,3776,36954
1626,25023,16.200000,13.2,45.6,3816,2104,2663,50366,95944
1627,25024,115.693000,137.2,303.1,3672,2012,2728,503823,609843
1628,25025,117.708000,34.3,0.0,3561,2001,3561,122140,0
1629,25026,413.154000,101.6,74.1,3755,2075,3246,381481,153784
1630,25027,107.505000,166.8,816.5,3906,2179,2620,651486,1779557
1631,25028,109.781000,109.6,808.5,3909,2192,2510,428442,1772150
1632,25029,53.895600,84.6,10.8,3787,2125,3670,320402,22947
1633,25030,139.142000,160.7,545.7,3881,2179,2741,623677,1188891
1634,25031,398.892000,57.9,147.7,3593,2011,2639,208056,297082
1635,25032,534.551000,0.0,0.0,3395,1940,0,0,0
1636,25033,472.207000,118.3,34.4,3247,1879,3045,384178,64635
1637,25034,321.461000,64.8,11.3,3541,2042,3399,229436,23074
1638,25035,79.855000,36.6,117.1,3872,2202,2776,141708,257836
1639,25036,166.833800,88.8,94.5,3754,2166,3138,333394,204731
1640,25037,133.918000,144.2,408.7,3817,2166,2780,550445,885321
1641,25038,180.817900,41.4,13.7,3755,2167,3493,155452,29684
1642,25039,87.510000,45.9,17.0,3661,2075,3374,168060,35277
1643,25040,264.076000,27.0,10.1,3565,2052,3289,96242,20725
1644,25041,134.485500,3.2,8.1,3543,2031,2634,11338,16452
1645,25042,633.956000,3.0,0.0,2965,1712,2965,8896,0
1646,25043,310.419000,245.8,27.0,3163,1884,3085,777532,50857
1647,25044,240.688500,6.4,0.0,3182,1843,3182,20366,0
1648,25045,143.745000,0.0,0.0,3108,1794,0,0,0
1649,25046,229.053800,259.3,11.9,3431,2018,3394,889771,24012
1650,25047,142.028000,17.9,19.7,3362,1953,2804,60184,38471
1651,25048,70.474000,0.0,0.0,3270,1893,0,0,0
1652,25049,232.307000,29.3,55.8,3630,2115,2824,106367,118006
1653,25050,119.609000,1.6,0.0,3540,2064,3540,5664,0
1654,25051,325.122000,3.0,0.0,3496,2034,3496,10487,0
1655,25052,464.489000,14.1,0.0,3590,2090,3590,50615,0
1656,25053,475.434000,2.1,39.2,3436,1997,2115,7215,78273
1657,25054,362.164000,0.0,102.3,3311,1915,1915,0,195861
1658,25055,586.061000,0.0,0.0,3230,1870,0,0,0
1659,25056,628.517000,0.0,0.0,3065,1772,0,0,0
1660,25057,340.983000,0.0,0.0,2925,1683,0,0,0
1661,25058,2812.530000,212.1,79.3,96,284,130,20328,22515
1662,25059,4059.032000,37.9,1.5,86,263,90,3260,394
1663,25060,37209.737000,1.0,48.4,27,1,2,27,61
1664,25061,4333.406000,12.9,0.0,1703,1052,1703,21971,0
1665,25062,96379.660000,8.0,0.4,263,148,260,2107,59
1666,25063,6546.881000,68.3,57.2,1524,1101,1383,104075,62953
1667,25064,9105.656000,4.1,0.0,754,599,754,3090,0
1668,25065,5970.396000,22.3,0.0,646,550,646,14405,0
1669,25066,3062.001000,59.4,11.3,1075,840,1051,63844,9491
1670,25067,16447.686000,10.1,0.0,1320,940,1320,13335,0
1671,25068,41886.917000,20.1,0.0,531,328,531,10678,0
1672,25069,9018.035000,1.0,0.0,610,494,610,610,0
1673,25070,23966.791000,51.1,0.0,410,379,410,20932,0
1674,25071,17384.456000,5.0,0.0,535,459,535,2674,0
1675,25072,157.915000,3.4,0.0,575,520,575,1954,0
1676,25073,331.301000,0.0,0.0,491,453,0,0,0
1677,25074,404.149000,0.0,0.0,428,399,0,0,0
1678,25075,524.800000,0.0,0.0,336,318,0,0,0
1679,25076,2378.756000,0.0,0.0,341,324,0,0,0
1680,25077,212.535800,0.0,0.0,470,434,0,0,0
1681,25078,156.574800,0.0,0.0,436,408,0,0,0
1682,25079,215.974000,0.0,0.0,458,426,0,0,0
1683,25080,191.664000,0.0,0.0,598,534,0,0,0
1684,25081,29597.111000,1.0,0.0,473,388,473,473,0
1685,25082,29669.461000,8.0,0.0,1453,902,1453,11625,0
1686,25083,1695.460000,11.7,4.8,2967,1622,2703,34712,7788
1687,25084,53013.973000,0.0,12.2,300,157,157,0,1917
1688,25085,274.039000,3.5,81.4,3761,2071,2185,13164,168615
1689,25086,77274.643000,3.0,16.3,516,332,375,1549,5404
1690,25087,591.515000,4.9,0.0,869,563,869,4258,0
1691,25088,925.585000,6.4,0.0,1141,724,1141,7301,0
1692,25089,943.702000,0.0,0.0,1218,766,0,0,0
1693,25090,2275.050000,40.3,10.7,1972,1178,1863,79464,12600
1694,25091,914.566000,3.6,0.0,2318,1382,2318,8345,0
1695,25092,1310.542000,67.7,8.4,2712,1604,2636,183632,13470
1696,25093,1525.511000,58.7,14.1,2930,1709,2777,171966,24091
1697,25094,3173.435000,16.8,9.4,2884,1680,2582,48447,15788
1698,25095,2025.742000,43.1,26.8,2568,1517,2284,110682,40668
1699,25096,2832.488000,55.1,20.0,2178,1299,2022,120020,25979
1700,25097,152627.786000,22.1,0.0,75,93,75,1656,0
1701,25098,292630.901000,3.0,0.0,69,46,69,206,0
1702,25099,116120.353000,3.0,0.0,60,58,60,180,0
1703,25100,48378.676000,3.0,0.0,58,46,58,175,0
1704,25101,162958.987000,0.0,0.0,22,69,0,0,0
1705,25102,4859.820000,60.4,0.0,100,247,100,6048,0
1706,25103,143643.796000,0.0,0.0,0,0,0,0,0
1707,25104,318144.604000,0.0,0.0,0,0,0,0,0
1708,25105,180121.901000,0.0,0.0,0,1,0,0,0
1709,25106,6607.997000,66.0,0.0,3,71,3,202,0
1710,27001,161.704000,1.2,0.0,1471,1315,1471,1765,0
1711,27002,168.581600,3.5,0.0,1359,1218,1359,4758,0
1712,27003,159.980800,0.0,0.0,1600,1414,0,0,0
1713,27004,161.133000,0.0,0.0,1713,1513,0,0,0
1714,27005,190.688000,0.0,0.0,1683,1493,0,0,0
1715,27006,136.744000,1.3,0.0,1570,1395,1570,2041,0
1716,27007,161.969000,1.4,0.0,1803,1580,1803,2524,0
1717,27008,162.596000,2.7,0.0,1916,1681,1916,5174,0
1718,27009,161.061000,2.4,0.0,2048,1810,2048,4915,0
1719,27010,165.121000,29.2,2.1,2106,1860,2096,61504,3906
1720,27011,162.087600,4.4,0.0,2167,1906,2167,9533,0
1721,27012,163.733500,5.8,0.0,2227,1954,2227,12916,0
1722,27013,160.393000,4.2,0.0,2046,1807,2046,8591,0
1723,27014,164.162000,58.8,3.2,2019,1791,2011,118689,5732
1724,27015,160.916800,66.2,9.3,2168,1914,2149,143537,17799
1725,27016,158.575500,17.5,0.0,1683,1513,1683,29448,0
1726,27017,163.004000,41.0,0.6,1795,1609,1793,73577,966
1727,27018,161.049700,23.0,2.4,1801,1629,1791,41414,3908
1728,27019,162.437500,5.6,0.0,1564,1429,1564,8760,0
1729,27020,163.930000,6.6,0.0,1662,1514,1662,10971,0
1730,27021,100.129000,2.5,0.0,2609,2129,2609,6523,0
1731,27022,223.503000,2.5,0.0,2619,2136,2619,6547,0
1732,27023,160.659000,32.4,46.2,2617,2137,2396,84806,98707
1733,27024,144.208700,5.6,24.4,2682,2193,2329,15022,53520
1734,27025,52.541000,7.6,4.6,2692,2171,2554,20462,9988
1735,27026,40.364000,23.4,9.8,2512,2043,2418,58775,20021
1736,27027,56.259600,65.8,11.4,2694,2157,2644,177257,24585
1737,27028,66.744700,70.8,298.2,2779,2238,2392,196737,667334
1738,27029,36.001700,44.2,97.8,2758,2217,2450,121900,216863
1739,27030,34.383000,71.5,157.9,2748,2197,2435,196512,346853
1740,27031,44.595000,71.5,11.0,2685,2149,2640,191997,23642
1741,27032,42.351700,69.8,0.0,2630,2103,2630,183552,0
1742,27033,96.619000,2.5,1.1,2550,1980,2432,6376,2177
1743,27034,94.991600,19.2,81.2,2653,2067,2233,50934,167809
1744,27035,44.140000,37.9,69.6,2724,2156,2427,103228,150038
1745,27036,53.725000,50.0,144.0,2736,2148,2364,136784,309367
1746,27037,45.026000,32.7,238.3,2813,2242,2349,92000,534345
1747,27038,35.384000,45.3,52.7,2816,2225,2574,127569,117283
1748,27039,35.156900,48.3,88.6,2809,2244,2514,135667,198850
1749,27040,43.243000,94.6,182.0,2820,2230,2505,266770,405800
1750,27041,42.207000,57.8,3.4,2631,2104,2613,152067,7154
1751,27042,50.751000,37.1,14.4,2756,2170,2646,102265,31245
1752,27043,67.018000,7.8,7.3,2618,2026,2406,20423,14790
1753,27044,79.565000,0.0,7.8,2691,2080,2080,0,16225
1754,27045,232.776800,161.6,268.5,2704,2103,2405,437041,564715
1755,27046,263.604000,10.4,170.0,2731,2133,2189,28402,362621
1756,27047,159.471500,146.2,281.7,2781,2182,2461,406613,614809
1757,27048,160.621000,19.6,80.5,2721,2135,2305,53337,171831
1758,27049,83.015600,7.7,8.2,2667,2079,2439,20538,17049
1759,27050,80.696000,0.0,0.0,2339,1792,0,0,0
1760,27051,237.047000,0.0,0.0,2625,2020,0,0,0
1761,27052,445.699900,42.2,7.2,1137,917,1117,47979,6604
1762,27053,250.583900,4.0,0.0,1179,945,1179,4717,0
1763,27054,1481.621000,0.0,0.0,1195,914,0,0,0
1764,27055,77.023000,0.0,0.0,1187,938,0,0,0
1765,27056,47.807500,0.0,0.0,1237,976,0,0,0
1766,27057,81.652000,0.0,0.0,1179,932,0,0,0
1767,27058,133.339000,4.5,0.0,954,841,954,4294,0
1768,27059,78.003600,5.6,0.0,960,855,960,5374,0
1769,27060,415.441600,51.7,4.4,925,818,920,47807,3598
1770,27061,241.111000,14.2,1.4,875,799,871,12429,1118
1771,27062,122.509000,10.5,0.0,895,815,895,9400,0
1772,27063,218.856000,64.2,0.0,946,912,946,60726,0
1773,27064,67.107000,25.6,2.1,973,935,971,24917,1963
1774,27065,126.618000,4.6,0.0,975,924,975,4483,0
1775,27066,94.915600,54.8,21.0,1065,994,1052,58365,20876
1776,27067,96.818600,49.6,12.2,1072,1000,1063,53179,12199
1777,27068,134.172500,7.2,0.0,2266,1733,2266,16318,0
1778,27069,63.770500,0.0,0.0,2085,1601,0,0,0
1779,27070,101.281500,11.1,3.8,2251,1723,2162,24990,6549
1780,27071,109.956600,27.5,8.2,2324,1775,2241,63903,14557
1781,27072,100.633500,32.6,1.3,2195,1682,2183,71568,2187
1782,27073,95.745900,33.6,0.0,2216,1696,2216,74454,0
1783,27074,101.982000,26.5,0.0,2218,1698,2218,58779,0
1784,27075,44.309700,22.9,0.0,2246,1579,2246,51423,0
1785,27076,66.572600,23.7,0.0,2221,1562,2221,52638,0
1786,27077,54.945600,36.8,7.5,2230,1562,2158,82077,11713
1787,27078,97.316000,26.3,12.5,2223,1557,2076,58476,19462
