TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,TRAN_JB,TRAN_HH,COMP_AUTO,COMP_TRAN,AUTO_JB_WT,AUTO_HH_WT,TRAN_JB_WT,TRAN_HH_WT
1742,351742,153.930000,404.3,67.5,240479,137625,3371,1557,231787,3217,97225601,9289672,1362800,105075
1743,351743,313.900000,404.2,76.8,227925,130495,531,366,218663,516,92127218,10021997,214820,28076
1744,351744,403.440000,493.5,66.2,206385,119261,0,0,200370,0,101851023,7895090,0,0
1745,351745,452.480000,358.2,182.8,206174,119484,0,0,187098,0,73851687,21841653,0,0
1746,351746,653.380000,857.5,245.5,200440,115856,0,0,188882,0,171877627,28442658,0,0
1747,351747,163.520000,517.2,317.2,272096,149889,8631,3489,241151,7329,140727931,47544942,4464064,1106583
1748,351748,96.540000,230.2,0.0,253816,141024,23001,8558,253816,23001,58428370,0,5294875,0
1749,351749,79.970000,294.7,666.8,272722,152646,20308,7513,205991,13197,80371194,101784482,5984686,5009413
1750,351750,223.530000,426.8,2005.0,256492,142353,7364,2660,174083,3967,109470848,285417136,3142793,5332902
1751,351751,326.450000,418.5,1640.7,236686,132923,24433,8689,165682,13660,99053181,218086161,10225066,14256777
1752,351752,260.050000,615.3,581.7,262163,147548,20044,7122,222820,15609,161309179,85828767,12333180,4142991
1753,351753,319.720000,859.5,254.2,243223,138600,11527,3851,228520,10448,209050131,35232021,9907565,979002
1754,351754,111.170000,58.7,1991.3,244275,139574,21503,8388,144874,9052,14338926,277933832,1262222,16702398
1755,351755,306.660000,697.2,61.8,234217,134127,4605,1653,229541,4468,163296173,8289059,3210933,102130
1756,351756,178.440000,280.3,0.0,224790,128913,0,0,224790,0,63008720,0,0,0
1757,351757,29.190000,16.3,241.2,207463,119288,18977,6747,128892,8079,3381655,28772177,309321,1627310
1758,351758,428.260000,499.8,158.3,210856,121439,1736,526,197531,1556,105385606,19223832,867743,83292
1759,351759,363.480000,496.0,32.2,187411,110797,0,0,184757,0,92955948,3567674,0,0
1760,351760,236.140000,184.2,2088.5,245363,135800,5299,1964,150874,2423,45195853,283619253,976152,4102400
1761,351761,351.310000,517.8,1241.8,250484,141023,6139,2114,188085,3844,129700459,175122400,3179019,2624596
1762,351762,262.650000,687.8,1003.8,230604,133913,0,0,187425,0,158609098,134421610,0,0
1763,351763,397.680000,733.0,185.0,227549,132086,0,0,215859,0,166793056,24435820,0,0
1764,351764,242.470000,141.2,1887.8,227355,130700,17570,6436,142218,7763,32102554,246735464,2480919,12149793
1765,351765,43.400000,96.8,2.5,206544,118764,14642,5154,205308,14508,19993429,296910,1417318,12886
1766,351766,256.970000,342.2,0.0,194584,115203,4535,1601,194584,4535,66586655,0,1551710,0
1767,351767,253.900000,231.0,284.2,218809,127156,5886,2128,181705,4365,50544764,36137605,1359678,604890
1768,351768,276.460000,285.5,76.0,210361,123172,5091,1802,199175,4669,60057941,9361034,1453385,136926
1769,351769,108.250000,155.0,36.8,186509,112896,0,0,177967,0,28908842,4154570,0,0
1770,351770,449.960000,500.8,58.5,210948,124570,0,0,205708,0,105642656,7287371,0,0
1771,351771,248.660000,383.7,5301.7,240950,140375,0,0,152016,0,92452492,744224253,0,0
1772,351772,322.370000,751.7,151.2,229730,135533,0,0,220303,0,172688178,20492544,0,0
1773,351773,83.500000,35.5,184.2,246779,141161,0,0,168462,0,8760648,26001875,0,0
1774,351774,461.070000,475.3,0.0,170338,102621,0,0,170338,0,80961653,0,0,0
1775,351775,163.220000,395.5,43.5,200236,119805,0,0,195625,0,79193183,5211515,0,0
1776,351776,388.820000,574.8,96.5,179919,107120,0,0,173736,0,103417364,10337075,0,0
1777,351777,794.530000,551.7,113.3,172218,106481,0,0,165515,0,95012701,12064298,0,0
1778,351778,243.830000,761.0,195.0,215482,127079,0,0,204513,0,163982141,24780411,0,0
1779,351779,76.010000,91.3,161.8,222587,130714,0,0,177120,0,20322204,21149552,0,0
1780,351780,121.510000,326.7,2088.7,251076,144229,0,0,167791,0,82026389,301251331,0,0
1781,351781,992.060000,989.2,67.8,203807,118551,0,0,200694,0,201605665,8037733,0,0
1782,351782,273.350000,0.0,0.0,228655,103746,15506,2586,0,0,0,0,0,0
1783,351783,545.510000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1784,351784,253.050000,0.0,0.0,63852,30853,0,0,0,0,0,0,0,0
1785,351785,280.530000,0.0,0.0,225997,114755,0,0,0,0,0,0,0,0
1786,351786,524.850000,0.0,0.0,58805,31276,4601,2753,0,0,0,0,0,0
1787,351787,290.680000,0.0,0.0,21189,12247,1741,410,0,0,0,0,0,0
1788,351788,178.550000,0.0,0.0,98807,58692,0,0,0,0,0,0,0,0
1789,491789,5524.450000,1.0,0.0,4949,5367,0,0,4949,0,4949,0,0,0
1790,491790,558.830000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1791,491791,788.880000,0.0,0.0,6538,6989,0,0,0,0,0,0,0,0
1792,491792,509.030000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1793,491793,690.180000,1.0,0.0,12086,12201,0,0,12086,0,12086,0,0,0
1794,491794,385.670000,0.0,3.0,19689,18797,0,0,18797,0,0,56391,0,0
1795,491795,596.920000,1.0,0.0,14510,14397,0,0,14510,0,14510,0,0,0
1796,491796,232.260000,0.0,18.4,19436,18635,0,0,18635,0,0,342883,0,0
1797,491797,227.050000,0.0,28.7,21436,20308,0,0,20308,0,0,582849,0,0
1798,491798,1060.960000,0.0,15.0,19834,18916,0,0,18916,0,0,283744,0,0
1799,491799,604.100000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1800,491800,657.780000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1801,491801,226.590000,0.0,51.6,21609,20448,0,0,20448,0,0,1055141,0,0
1802,491802,645.600000,4.0,266.3,18973,18191,0,0,18212,0,75893,4844225,0,0
1803,491803,612.290000,6.0,0.0,14535,12783,0,0,14535,0,87211,0,0,0
1804,491804,918.690000,6.0,3.0,16227,14194,0,0,15787,0,97364,42581,0,0
1805,491805,207.130000,22.8,0.0,16029,14037,0,0,16029,0,365468,0,0,0
1806,491806,3336.950000,7.0,0.0,18361,15993,0,0,18361,0,128525,0,0,0
1807,491807,424.690000,1.0,0.0,19273,16736,0,0,19273,0,19273,0,0,0
1808,491808,708.620000,5.0,0.0,13732,12104,0,0,13732,0,68658,0,0,0
1809,491809,651.590000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1810,491810,648.570000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1811,491811,652.930000,0.0,0.0,12336,12359,0,0,0,0,0,0,0,0
1812,491812,656.920000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1813,491813,651.370000,0.0,2.9,19485,16906,0,0,16906,0,0,49027,0,0
1814,491814,253.740000,0.0,0.0,20480,17728,0,0,0,0,0,0,0,0
1815,491815,578.960000,1.0,0.0,22261,19183,0,0,22261,0,22261,0,0,0
1816,491816,369.040000,11.0,0.0,20460,17721,0,0,20460,0,225056,0,0,0
1817,491817,235.910000,111.8,0.0,23428,20137,0,0,23428,0,2619260,0,0,0
1818,491818,1078.040000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1819,491819,443.790000,3.4,0.0,17537,17090,0,0,17537,0,59625,0,0,0
1820,491820,206.320000,45.4,0.0,20245,19354,0,0,20245,0,919115,0,0,0
1821,491821,197.140000,127.8,0.0,22732,21338,0,0,22732,0,2905114,0,0,0
1822,491822,413.130000,27.2,0.0,19487,18746,0,0,19487,0,530052,0,0,0
1823,491823,241.340000,342.2,0.0,22878,21514,0,0,22878,0,7828792,0,0,0
1824,491824,154.040000,339.5,0.0,24929,23127,0,0,24929,0,8463478,0,0,0
1825,491825,167.340000,10.3,39.0,22960,21512,0,0,21980,0,236490,838985,0,0
1826,491826,174.500000,25.5,3.2,21287,20162,0,0,21214,0,542816,64518,0,0
1827,491827,168.530000,36.8,0.0,20050,19135,0,0,20050,0,737823,0,0,0
1828,491828,161.100000,74.9,24.4,24911,23081,0,0,24632,0,1865838,563167,0,0
1829,491829,155.430000,82.8,55.8,22120,20753,0,0,21749,0,1831547,1158019,0,0
1830,491830,157.510000,33.4,0.0,19679,18825,0,0,19679,0,657272,0,0,0
1831,491831,212.170000,90.2,1.6,28072,24899,0,0,28041,0,2532087,39839,0,0
1832,491832,163.130000,15.2,0.0,26369,23458,0,0,26369,0,400815,0,0,0
1833,491833,273.320000,12.7,0.0,26822,23811,0,0,26822,0,340642,0,0,0
1834,491834,669.170000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1835,491835,346.800000,11.4,0.0,31744,27113,0,0,31744,0,361883,0,0,0
1836,491836,484.850000,0.0,0.0,30699,26208,0,0,0,0,0,0,0,0
1837,491837,661.240000,0.0,0.0,19120,16605,0,0,0,0,0,0,0,0
1838,491838,503.530000,0.0,0.0,23938,20519,0,0,0,0,0,0,0,0
1839,491839,1276.160000,0.0,0.0,24961,21327,0,0,0,0,0,0,0,0
1840,491840,602.520000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1841,491841,571.310000,13.8,14.1,26129,22223,0,0,24719,0,360581,313344,0,0
1842,491842,275.180000,85.3,32.9,27995,23665,0,0,27234,0,2387969,778593,0,0
1843,491843,161.420000,0.0,0.0,35244,29556,0,0,0,0,0,0,0,0
1844,491844,165.260000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1845,491845,160.840000,0.0,0.0,37264,30945,0,0,0,0,0,0,0,0
1846,491846,166.940000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1847,491847,157.040000,0.0,0.0,39204,32274,0,0,0,0,0,0,0,0
1848,491848,166.910000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1849,491849,188.910000,0.0,0.0,42021,34235,0,0,0,0,0,0,0,0
1850,491850,92.990000,0.0,0.0,40494,33043,0,0,0,0,0,0,0,0
1851,491851,203.770000,0.0,0.0,36902,30375,0,0,0,0,0,0,0,0
1852,491852,784.910000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1853,491853,438.000000,6.0,0.0,29507,24806,0,0,29507,0,177041,0,0,0
1854,491854,1148.900000,76.2,3.2,28990,24414,0,0,28886,0,2209058,78126,0,0
1855,491855,451.330000,0.0,0.0,37086,30508,0,0,0,0,0,0,0,0
1856,491856,1576.890000,5.0,0.0,31007,25922,0,0,31007,0,155035,0,0,0
1857,491857,153.740000,0.0,0.0,42400,34445,0,0,0,0,0,0,0,0
1858,491858,237.790000,0.0,0.0,39851,32553,0,0,0,0,0,0,0,0
1859,491859,1391.860000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1860,491860,666.100000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1861,491861,326.250000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1862,491862,644.420000,0.0,3.0,32124,26718,0,0,26718,0,0,80153,0,0
1863,491863,657.990000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1864,491864,737.260000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1865,491865,192.740000,347.9,0.0,22870,21500,0,0,22870,0,7956404,0,0,0
1866,491866,97.450000,163.2,141.3,25242,23547,0,0,24693,0,4119428,3327255,0,0
1867,491867,170.390000,318.8,163.2,26864,24614,0,0,26368,0,8564255,4017006,0,0
1868,491868,204.210000,96.1,0.0,28768,25117,0,0,28768,0,2764644,0,0,0
1869,491869,90.150000,191.2,58.4,24709,23189,0,0,24490,0,4724455,1354240,0,0
1870,491870,150.000000,368.2,0.0,24177,22760,0,0,24177,0,8901990,0,0,0
1871,491871,221.560000,43.5,0.0,21873,20915,0,0,21873,0,951470,0,0,0
1872,491872,324.250000,0.0,0.0,19063,18390,0,0,0,0,0,0,0,0
1873,491873,298.970000,15.1,0.0,24378,22731,0,0,24378,0,368103,0,0,0
1874,491874,197.460000,77.2,0.0,23262,21959,0,0,23262,0,1795799,0,0,0
1875,491875,197.670000,112.2,0.0,27502,25244,0,0,27502,0,3085716,0,0,0
1876,491876,182.120000,1.0,0.0,29302,26295,0,0,29302,0,29302,0,0,0
1877,491877,195.660000,38.3,0.0,27879,25274,0,0,27879,0,1067754,0,0,0
1878,491878,166.980000,54.3,0.0,29236,26443,0,0,29236,0,1587541,0,0,0
1879,491879,205.470000,17.0,10.4,29537,26416,0,0,28748,0,502133,274725,0,0
1880,491880,107.200000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1881,491881,224.450000,42.4,0.0,36232,31436,120,252,36232,120,1536222,0,5091,0
1882,491882,278.740000,74.0,0.0,30344,27065,0,0,30344,0,2245466,0,0,0
1883,491883,98.850000,0.0,0.0,31540,28157,0,0,0,0,0,0,0,0
1884,491884,217.730000,10.4,0.0,32283,27529,0,0,32283,0,335746,0,0,0
1885,491885,184.800000,16.9,103.6,33141,29242,0,0,30130,0,560079,3029478,0,0
1886,491886,162.340000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1887,491887,158.330000,0.0,0.0,35385,29662,0,0,0,0,0,0,0,0
1888,491888,256.080000,60.1,0.0,34861,30413,0,0,34861,0,2095131,0,0,0
1889,491889,163.640000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1890,491890,160.960000,0.0,0.0,37397,31040,0,0,0,0,0,0,0,0
1891,491891,161.830000,0.0,0.0,39386,32408,0,0,0,0,0,0,0,0
1892,491892,166.480000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1893,491893,373.420000,37.8,1.8,35462,30654,128,269,35339,132,1340468,55176,4846,484
1894,491894,159.460000,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1895,491895,157.590000,0.0,0.0,41173,33646,0,0,0,0,0,0,0,0
1896,491896,194.000000,0.0,286.6,46196,37144,0,0,37144,0,0,10645514,0,0
1897,491897,86.850000,0.0,0.0,43297,35113,0,0,0,0,0,0,0,0
1898,491898,845.400000,2.4,0.0,34870,29998,0,0,34870,0,83689,0,0,0
1899,491899,496.770000,82.3,55.5,43161,36279,410,859,41292,532,3552159,2013511,33741,47697
1900,491900,159.570000,336.8,0.0,51355,42020,702,1278,51355,702,17296369,0,236474,0
1901,491901,129.880000,363.8,60.0,55183,44593,1072,1794,54298,1133,20075732,2675573,390149,107633
1902,491902,127.970000,149.2,0.0,50885,41692,749,1400,50885,749,7592050,0,111823,0
1903,491903,378.160000,375.0,0.0,40171,34197,513,959,40171,513,15064119,0,192457,0
1904,491904,84.620000,402.0,0.0,56671,45514,1025,1627,56671,1025,22781742,0,412078,0
1905,491905,185.870000,259.7,97.4,61262,47887,262,500,58965,303,15909749,4664154,67999,48681
1906,491906,1093.760000,177.4,21.5,51095,40300,251,514,50417,267,9064280,866444,44503,11046
1907,491907,336.150000,111.9,0.0,47118,37581,0,0,47118,0,5272495,0,0,0
1908,491908,678.380000,345.4,50.0,57042,44340,0,0,56101,0,19702308,2216981,0,0
1909,491909,704.580000,284.0,0.0,48933,38857,0,0,48933,0,13896959,0,0,0
1910,491910,137.030000,0.0,258.4,47013,37764,0,0,37764,0,0,9758176,0,0
1911,491911,218.290000,0.0,0.0,45009,36252,0,0,0,0,0,0,0,0
1912,491912,654.090000,8.8,0.0,32059,26669,0,0,32059,0,282116,0,0,0
1913,491913,1956.730000,0.0,0.0,17044,14983,0,0,0,0,0,0,0,0
1914,491914,6836.330000,0.0,0.0,16371,14428,0,0,0,0,0,0,0,0
1915,491915,2964.230000,3.0,0.0,21917,18843,0,0,21917,0,65751,0,0,0
1916,491916,1876.240000,0.0,0.0,26064,21927,0,0,0,0,0,0,0,0
1917,491917,484.230000,1.0,0.0,32474,26657,0,0,32474,0,32474,0,0,0
1918,491918,361.690000,1.0,0.0,37897,30621,0,0,37897,0,37897,0,0,0
1919,491919,354.280000,0.0,0.0,37076,30004,0,0,0,0,0,0,0,0
1920,491920,562.240000,0.0,1.0,33006,26928,0,0,26928,0,0,26928,0,0
1921,491921,183.250000,2.8,0.0,41206,33044,0,0,41206,0,115376,0,0,0
1922,491922,239.850000,8.8,0.0,40929,32829,0,0,40929,0,360179,0,0,0
1923,491923,300.480000,41.2,0.0,38094,30696,0,0,38094,0,1569462,0,0,0
1924,491924,166.450000,127.0,6.5,44408,35338,0,0,44158,0,5639796,229694,0,0
1925,491925,153.110000,52.9,0.0,42789,34159,0,0,42789,0,2263535,0,0,0
1926,491926,144.790000,44.5,0.8,40053,32131,0,0,39975,0,1782375,25704,0,0
1927,491927,979.030000,29.3,0.0,35892,29004,0,0,35892,0,1051639,0,0,0
1928,491928,223.400000,423.5,0.0,44799,35596,0,0,44799,0,18972523,0,0,0
1929,491929,242.170000,133.3,1.0,49636,38984,0,0,49592,0,6616474,38984,0,0
1930,491930,346.860000,428.1,13.9,48846,38432,0,0,48662,0,20910848,534207,0,0
1931,491931,495.860000,103.2,0.0,39236,31468,0,0,39236,0,4049174,0,0,0
1932,491932,228.580000,231.5,140.5,53621,41685,0,0,50622,0,12413342,5856732,0,0
1933,491933,237.760000,115.9,103.8,58279,44818,0,0,53821,0,6754480,4652151,0,0
1934,491934,284.060000,428.1,0.0,52643,41006,0,0,52643,0,22536291,0,0,0
1935,491935,385.930000,85.5,0.0,45061,35582,0,0,45061,0,3852699,0,0,0
1936,491936,315.830000,17.6,0.0,47012,36932,0,0,47012,0,827407,0,0,0
1937,491937,293.110000,238.9,0.0,47796,37497,0,0,47796,0,11418512,0,0,0
1938,491938,238.700000,433.4,0.6,61184,46775,0,0,61173,0,26517082,28065,0,0
1939,491939,279.360000,184.4,107.2,64311,48700,0,0,60514,0,11858983,5220641,0,0
1940,491940,159.860000,153.6,94.8,72316,53980,0,0,67651,0,11107746,5117304,0,0
1941,491941,207.070000,124.0,0.0,62805,47316,0,0,62805,0,7787830,0,0,0
1942,491942,446.690000,75.2,4.0,53528,41204,0,0,53176,0,4025309,164814,0,0
1943,491943,384.580000,93.6,0.0,61259,46345,0,0,61259,0,5733847,0,0,0
1944,491944,425.110000,11.1,0.0,44642,36463,0,0,44642,0,495525,0,0,0
1945,491945,164.190000,52.9,0.0,63494,47593,0,0,63494,0,3358819,0,0,0
1946,491946,318.680000,102.6,4.1,48038,38990,0,0,47843,0,4928731,159858,0,0
1947,491947,158.370000,38.6,0.0,66343,50474,410,521,66343,410,2560848,0,15823,0
1948,491948,330.520000,379.1,0.0,53712,43019,401,574,53712,401,20362067,0,151957,0
1949,491949,143.760000,299.9,0.0,53595,43111,0,0,53595,0,16073188,0,0,0
1950,491950,159.850000,232.8,0.0,75855,56826,1381,1629,75855,1381,17659028,0,321598,0
1951,491951,167.110000,490.9,0.0,69195,52817,834,1008,69195,834,33967845,0,409226,0
1952,491952,146.980000,321.6,1.6,66683,51507,1323,1755,66642,1324,21445380,82411,425348,2808
1953,491953,261.230000,570.4,148.6,59405,47104,851,1276,57856,905,33884647,6999644,485535,189624
1954,491954,80.540000,178.0,0.0,70226,52502,0,0,70226,0,12500201,0,0,0
1955,491955,166.390000,364.8,0.0,66296,49787,0,0,66296,0,24184781,0,0,0
1956,491956,163.190000,149.5,0.0,78854,58069,0,0,78854,0,11788724,0,0,0
1957,491957,166.770000,32.3,0.0,69635,51814,0,0,69635,0,2249216,0,0,0
1958,491958,161.270000,123.2,0.0,85009,61736,505,481,85009,505,10473051,0,62227,0
1959,491959,168.200000,11.3,0.0,75823,55706,453,442,75823,453,856797,0,5116,0
1960,491960,165.170000,33.9,0.0,88563,63867,1258,1182,88563,1258,3002282,0,42636,0
1961,491961,173.210000,178.6,0.0,82965,60911,1478,1290,82965,1478,14817581,0,264015,0
1962,491962,200.100000,423.1,0.0,81182,59268,0,0,81182,0,34348264,0,0,0
1963,491963,230.320000,407.7,3.3,90577,64695,0,0,90462,0,36928270,213494,0,0
1964,491964,90.760000,0.0,36.4,95723,68042,1627,1563,68042,1563,0,2476711,0,56898
1965,491965,201.580000,32.1,21.3,94030,66226,800,769,86567,792,3018365,1410603,25687,16387
1966,491966,108.900000,7.2,66.6,101674,70527,1113,1016,75621,1031,732053,4697065,8010,67634
1967,491967,89.160000,0.0,0.0,102600,71848,1745,1642,0,0,0,0,0,0
1968,491968,70.430000,15.7,0.0,109370,75300,1903,1683,109370,1903,1717106,0,29879,0
1969,491969,164.810000,9.0,226.6,97355,69129,1642,1638,71021,1639,876199,15664665,14777,371256
1970,491970,166.080000,144.3,351.2,88135,63934,1461,1146,74252,1280,12717896,22453754,210893,402325
1971,491971,112.630000,91.6,280.6,97654,69064,1627,1459,79678,1521,8945063,19379391,148996,409451
1972,491972,135.910000,146.9,140.3,94396,67311,0,0,85036,0,13866716,9443801,0,0
1973,491973,178.640000,103.1,303.0,98268,69143,0,0,80239,0,10131398,20950323,0,0
1974,491974,224.710000,44.5,0.0,80430,59473,1173,1393,80430,1173,3579147,0,52202,0
1975,491975,307.200000,184.2,0.0,76709,57335,677,950,76709,677,14129839,0,124649,0
1976,491976,303.260000,507.9,222.4,60482,47704,854,1307,57991,942,30718604,10609262,433817,290727
1977,491977,116.360000,440.5,64.6,56998,45471,794,1303,56133,832,25107437,2937412,349549,84205
1978,491978,120.420000,311.7,0.0,88347,63847,0,0,88347,0,27537767,0,0,0
1979,491979,231.020000,85.3,27.4,77999,57468,0,0,74902,0,6653288,1574624,0,0
1980,491980,79.630000,1.0,0.0,91422,65371,0,0,91422,0,91422,0,0,0
1981,491981,275.170000,71.2,46.4,65424,49914,0,0,61316,0,4658196,2316017,0,0
1982,491982,343.550000,677.5,219.1,59411,46277,0,0,57419,0,40250891,10139354,0,0
1983,491983,151.420000,123.9,0.8,105069,73077,1971,1474,104955,1970,13018041,58462,244266,1180
