OID_,TAZID,SA_TAZID,CO_TAZID,SUBAREAID,EXTERNAL,ACRES,DEVACRES,X,Y,ADJ_XY,CO_FIPS,CO_NAME,DISTSUPER,DSUP_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,IMX_GENRL,IMX_COALIX,IMX_OLGAIX,IMX_OLGAXI,IMX_PETRIX,TAZID_1,CO_TAZID_1,DEVACRES_1,HH,JOB,AUTO_JB,AUTO_HH,COMP_AUTO,AUTO_JB_WT,AUTO_HH_WT,TAZID_12,CO_TAZID_12,DEVACRES_12,HH_1,JOB_1,AUTO_JB_1,AUTO_HH_1,TRAN_JB,TRAN_HH,COMP_AUTO_1,COMP_TRAN,AUTO_JB_WT_1,AUTO_HH_WT_1,TRAN_JB_WT,TRAN_HH_WT
8630,3777,212,570212,1,0,359.699999999999989,358.009999999999991,414557.104709999985062,4569665.677679999731481,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,40,North Ogden,Marriott-Slaterville,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3777,570212,358.009999999999991,26.199999999999999,168.000000000000000,117044,78845,86761,3066555,13245882.000000000000000,212,570212,358.009999999999991,26.199999999999999,168.000000000000000,113990,76685,2601,528,84893,984,2986549,12883137,68152,88755
8642,3717,152,570152,1,0,683.129999999999995,682.559999999999945,413347.807169999985490,4572454.239629999734461,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,25,NW Weber,Farr West,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3717,570152,682.559999999999945,503.300000000000011,81.700000000000003,106951,73590,104006,53828673,6012323.000000000000000,152,570152,682.559999999999945,503.300000000000011,81.700000000000003,103510,71082,0,0,100839,0,52096449,5807378,0,0
8643,3732,167,570167,1,0,745.419999999999959,735.759999999999991,410012.089979999989737,4569002.242890000343323,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,29,NW Weber,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3732,570167,735.759999999999991,22.800000000000001,2.300000000000000,84001,58964,82580,1915215,135618.000000000000000,167,570167,735.759999999999991,22.800000000000001,2.300000000000000,82400,57797,0,0,81100,0,1878709,132934,0,0
8644,3798,233,570233,1,0,296.050000000000011,296.050000000000011,407979.635400000028312,4565691.255199999548495,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3798,570233,296.050000000000011,52.299999999999997,11.800000000000001,97393,69741,94112,5093628,822940.000000000000000,233,570233,296.050000000000011,52.299999999999997,11.800000000000001,95363,68366,0,0,92369,0,4987475,806722,0,0
8645,3734,169,570169,1,0,1107.460000000000036,1097.099999999999909,410669.272460000007413,4567192.737769999541342,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,6,NW Weber,29,NW Weber,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3734,570169,1097.099999999999909,166.500000000000000,67.200000000000003,104271,72998,98203,17361088,4905462.000000000000000,169,570169,1097.099999999999909,166.500000000000000,67.200000000000003,102006,71418,0,0,96426,0,16983937,4799302,0,0
8646,3808,243,570243,1,0,525.549999999999955,518.549999999999955,412995.580680000013672,4565783.294839999638498,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3808,570243,518.549999999999955,136.699999999999989,62.299999999999997,121829,81248,113155,16654013,5061723.000000000000000,243,570243,518.549999999999955,136.699999999999989,62.299999999999997,119186,79455,0,0,111190,0,16292703,4950048,0,0
8647,3752,187,570187,1,0,737.340000000000032,730.559999999999945,420172.700279999990016,4575818.476590000092983,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,34,North Ogden,North Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3752,570187,730.559999999999945,582.000000000000000,128.500000000000000,71403,53608,69332,41556335,6888642.000000000000000,187,570187,730.559999999999945,582.000000000000000,128.500000000000000,69095,51676,2419,2112,67200,2386,40213450,6640326,1408037,271372
8648,3804,239,570239,1,0,785.610000000000014,707.490000000000009,406556.995070000004489,4563588.178690000437200,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3804,570239,707.490000000000009,7.000000000000000,1.300000000000000,88684,64417,86264,620789,83742.000000000000000,239,570239,707.490000000000009,7.000000000000000,1.300000000000000,87052,63249,0,0,84836,0,609365,82224,0,0
8649,3830,265,570265,1,0,1166.299999999999955,1074.539999999999964,406500.361150000011548,4561535.559320000000298,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,51,Hooper-Roy-W.Haven,Hooper,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3830,570265,1074.539999999999964,139.500000000000000,0.000000000000000,84511,63816,84511,11789252,0.000000000000000,265,570265,1074.539999999999964,139.500000000000000,0.000000000000000,82432,62320,0,0,82432,0,11499303,0,0,0
8650,3806,241,570241,1,0,323.009999999999991,322.850000000000023,410011.875449999992270,4564130.317909999750555,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3806,570241,322.850000000000023,93.200000000000003,22.500000000000000,105964,75481,102127,9875840,1698312.000000000000000,241,570241,322.850000000000023,93.200000000000003,22.500000000000000,103797,74004,0,0,100289,0,9673880,1665079,0,0
8651,3809,244,570244,1,0,270.649999999999977,260.850000000000023,414539.841740000003483,4565190.873300000093877,0,57,WEBER,16,Urban Davis County,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3809,570244,260.850000000000023,32.799999999999997,276.000000000000000,128091,85581,92643,4201385,23620280.000000000000000,244,570244,260.850000000000023,32.799999999999997,276.000000000000000,125134,83560,4059,1431,90915,1896,4104390,23062545,133151,394893
8652,3869,304,570304,1,0,185.900000000000006,179.590000000000003,415535.414129999990109,4565094.198020000010729,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,61,Ogden Core,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3869,570304,179.590000000000003,8.800000000000001,329.800000000000011,138963,92230,94230,1222877,30417304.000000000000000,304,570304,179.590000000000003,8.800000000000001,329.800000000000011,135733,90002,7418,2743,92108,2959,1194449,29682677,65280,904736
8653,3820,255,570255,1,0,321.680000000000007,321.149999999999977,411587.388710000028368,4562478.868339999578893,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3820,570255,321.149999999999977,77.200000000000003,75.200000000000003,109641,77263,97742,8464289,5810169.000000000000000,255,570255,321.149999999999977,77.200000000000003,75.200000000000003,107120,75534,0,0,96064,0,8269662,5680193,0,0
8654,3833,268,570268,1,0,876.730000000000018,876.360000000000014,406674.127789999998640,4559450.631359999999404,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,51,Hooper-Roy-W.Haven,Hooper,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3833,570268,876.360000000000014,489.300000000000011,90.200000000000003,79898,63134,78237,39093922,5694675.000000000000000,268,570268,876.360000000000014,489.300000000000011,90.200000000000003,78704,62320,0,0,77188,0,38509714,5621219,0,0
8655,3835,270,570270,1,0,854.100000000000023,854.019999999999982,404974.619089999992866,4557362.418109999969602,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,52,Hooper-Roy-W.Haven,Hooper,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3835,570270,854.019999999999982,454.000000000000000,32.299999999999997,70157,57397,69638,31851359,1853910.000000000000000,270,570270,854.019999999999982,454.000000000000000,32.299999999999997,69199,56799,0,0,68730,0,31416438,1834595,0,0
8656,3851,286,570286,1,0,379.910000000000025,379.910000000000025,409676.049040000012610,4558250.458890000358224,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,57,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3851,570286,379.910000000000025,1247.200000000000045,55.700000000000003,94260,72131,93686,117561222,4017719.000000000000000,286,570286,379.910000000000025,1247.200000000000045,55.700000000000003,92746,71166,2077,1705,92226,2068,115672954,3963961,2590976,94962
8657,3843,278,570278,1,0,258.410000000000025,258.410000000000025,411201.179089999990538,4559963.162910000421107,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,54,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3843,570278,258.410000000000025,485.800000000000011,294.699999999999989,111527,80678,103330,54179793,23775693.000000000000000,278,570278,258.410000000000025,485.800000000000011,294.699999999999989,109569,79389,4034,2851,101990,3737,53228812,23395935,1959490,840312
8658,3846,281,570281,1,0,177.009999999999991,177.009999999999991,413829.110779999988154,4560741.944670000113547,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,56,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3846,570281,177.009999999999991,833.500000000000000,131.000000000000000,133955,90796,130256,111651658,11894312.000000000000000,281,570281,177.009999999999991,833.500000000000000,131.000000000000000,131321,89108,9072,4502,127947,8707,109456384,11673098,7561472,589818
8659,3925,360,570360,1,0,115.010000000000005,108.599999999999994,421897.327879999997094,4563532.463720000348985,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,72,Ogden Core,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3925,570360,108.599999999999994,221.500000000000000,81.799999999999997,105376,70322,99048,23340823,5752353.000000000000000,360,570360,108.599999999999994,221.500000000000000,81.799999999999997,103438,68900,0,0,97582,0,22911484,5635993,0,0
8660,3932,367,570367,1,0,71.150000000000006,71.150000000000006,417652.073410000011791,4561491.881330000236630,0,57,WEBER,16,Urban Davis County,3,Ogden area,9,Ogden Core,74,Ogden Core,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3932,570367,71.150000000000006,0.000000000000000,424.000000000000000,126059,81774,81774,0,34672129.000000000000000,367,570367,71.150000000000006,0.000000000000000,424.000000000000000,123734,80170,19179,7447,80170,7447,0,33992088,0,3157735
8661,3951,386,570386,1,0,316.920000000000016,316.670000000000016,415944.670020000019576,4560063.845219999551773,0,57,WEBER,16,Urban Davis County,3,Ogden area,10,S.Og-Riverdale-Uintah,81,S.Og-Riverdale-Uintah,Riverdale,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3951,570386,316.670000000000016,1136.000000000000000,90.200000000000003,119739,79874,117936,136023188,7204615.000000000000000,386,570386,316.670000000000016,1136.000000000000000,90.200000000000003,117554,78431,6158,2537,115909,6005,133541773,7074513,6995085,228802
8731,3797,232,570232,1,0,911.000000000000000,854.480000000000018,406650.073220000020228,4565432.317909999750555,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3797,570232,854.480000000000018,27.000000000000000,5.200000000000000,86506,61226,83901,2335665,318377.000000000000000,232,570232,854.480000000000018,27.000000000000000,5.200000000000000,84836,60007,0,0,82447,0,2290572,312037,0,0
4676,3511,0,57038,0,0,14260.806099999999788,2200.273999999999887,425182.213426999980584,4570242.272210000082850,0,57,WEBER,15,Wasatch Front Shoulder East,1,NA,1,NA,1,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3511,57038,2200.273999999999887,8.199999999999999,1.100000000000000,14604,12191,14425,119751,13410.000000000000000,,,,,,,,,,,,,,,
4677,3513,0,57040,0,0,11740.016100000000733,2134.679999999999836,425557.298980000021402,4563053.575249999761581,0,57,WEBER,15,Wasatch Front Shoulder East,1,NA,1,NA,1,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3513,57040,2134.679999999999836,60.500000000000000,0.000000000000000,18554,13495,18554,1122493,0.000000000000000,,,,,,,,,,,,,,,
4678,3490,0,57017,0,0,7322.696799999999712,2411.166999999999916,430980.968676000018604,4580236.169470000080764,0,57,WEBER,1,Northeast Utah,1,NA,2,NA,2,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3490,57017,2411.166999999999916,5.600000000000000,0.000000000000000,13175,10328,13175,73779,0.000000000000000,,,,,,,,,,,,,,,
4679,3516,0,57043,0,0,3408.802299999999832,2559.420000000000073,431327.438527000020258,4563758.195349999703467,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,10,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3516,57043,2559.420000000000073,2.500000000000000,0.000000000000000,33170,23929,33170,82924,0.000000000000000,,,,,,,,,,,,,,,
4680,3549,0,57076,0,0,246.127399999999994,246.127000000000010,435301.656880999973509,4570940.409459999762475,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3549,57076,246.127000000000010,27.300000000000001,7.800000000000000,22549,17205,21771,615587,134202.000000000000000,,,,,,,,,,,,,,,
4681,3545,0,57072,0,0,15970.648999999999432,8168.569999999999709,437173.066141000017524,4577054.340440000407398,0,57,WEBER,1,Northeast Utah,1,NA,2,NA,2,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3545,57072,8168.569999999999709,17.600000000000001,17.100000000000001,11218,8826,10340,197438,150929.000000000000000,,,,,,,,,,,,,,,
4682,3526,0,57053,0,0,656.700900000000047,656.700900000000047,437242.697624000022188,4566579.843689999543130,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,7,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3526,57053,656.700900000000047,43.200000000000003,87.400000000000006,30154,21803,25587,1302654,1905602.000000000000000,,,,,,,,,,,,,,,
4683,3517,0,57044,0,0,23464.114300000001094,15855.652000000000044,443156.293579999997746,4564256.593249999918044,0,57,WEBER,1,Northeast Utah,1,NA,2,NA,2,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3517,57044,15855.652000000000044,0.000000000000000,0.000000000000000,10134,7662,0,0,0.000000000000000,,,,,,,,,,,,,,,
4684,3551,0,57078,0,0,11425.868800000000192,6030.972999999999956,442296.753756000020076,4572288.828750000335276,0,57,WEBER,1,Northeast Utah,1,NA,2,NA,2,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3551,57078,6030.972999999999956,5.100000000000000,1.400000000000000,12282,9235,11854,62641,12928.000000000000000,,,,,,,,,,,,,,,
4685,3554,0,57081,0,0,32262.733299999999872,19330.336999999999534,454582.653822999971453,4578733.538429999724030,0,57,WEBER,1,Northeast Utah,1,NA,2,NA,2,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3554,57081,19330.336999999999534,5.200000000000000,17.399999999999999,3018,2338,2565,15695,40674.000000000000000,,,,,,,,,,,,,,,
4686,3515,0,57042,0,0,1193.830899999999929,859.037000000000035,428446.315425999986473,4562003.032309999689460,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,10,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3515,57042,859.037000000000035,0.000000000000000,271.500000000000000,26101,18893,18893,0,5129492.000000000000000,,,,,,,,,,,,,,,
4687,3538,0,57065,0,0,324.860400000000027,306.444999999999993,432962.968755999987479,4570322.839110000059009,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3538,57065,306.444999999999993,10.199999999999999,4.300000000000000,23494,17959,22382,239639,77223.000000000000000,,,,,,,,,,,,,,,
4688,3505,0,57032,0,0,705.221900000000005,673.264999999999986,429937.916729999997187,4572668.138000000268221,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,4,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3505,57032,673.264999999999986,21.000000000000000,247.000000000000000,25990,19917,20675,545796,4919587.000000000000000,,,,,,,,,,,,,,,
4689,3546,0,57073,0,0,1174.745499999999993,1070.353000000000065,435510.479036999982782,4572338.179530000314116,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3546,57073,1070.353000000000065,2.800000000000000,0.000000000000000,20968,16111,20968,58711,0.000000000000000,,,,,,,,,,,,,,,
4690,3493,0,57020,0,0,817.313099999999963,807.186000000000035,429000.689093999972101,4577348.095529999583960,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,3,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3493,57020,807.186000000000035,92.500000000000000,2.800000000000000,21585,17970,21521,1996584,50316.000000000000000,,,,,,,,,,,,,,,
4691,3502,0,57029,0,0,750.995499999999993,750.995499999999993,429962.028194000013173,4575816.107130000367761,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,4,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3502,57029,750.995499999999993,240.500000000000000,149.000000000000000,22789,18496,21631,5480807,2755904.000000000000000,,,,,,,,,,,,,,,
4692,3484,0,57011,0,0,10082.821700000000419,2078.577999999999975,422304.236957999994047,4578097.301850000396371,0,57,WEBER,15,Wasatch Front Shoulder East,1,NA,1,NA,1,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3484,57011,2078.577999999999975,0.000000000000000,0.000000000000000,12842,11034,0,0,0.000000000000000,,,,,,,,,,,,,,,
4693,3514,0,57041,0,0,4432.061499999999796,419.694000000000017,425660.983681000012439,4556634.676140000112355,0,57,WEBER,15,Wasatch Front Shoulder East,1,NA,1,NA,1,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3514,57041,419.694000000000017,0.000000000000000,0.900000000000000,1,0,0,0,0.000000000000000,,,,,,,,,,,,,,,
4694,3491,0,57018,0,0,421.207400000000007,407.699000000000012,426766.301741999981459,4576960.312429999932647,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,3,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3491,57018,407.699000000000012,93.700000000000003,28.600000000000001,22821,19095,22247,2138334,546104.000000000000000,,,,,,,,,,,,,,,
4695,3500,0,57027,0,0,310.337400000000002,310.336999999999989,428773.132481999986339,4574728.570349999703467,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,4,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3500,57027,310.336999999999989,46.299999999999997,5.700000000000000,24073,19558,23764,1114568,111482.000000000000000,,,,,,,,,,,,,,,
4696,3504,0,57031,0,0,481.033999999999992,466.208000000000027,430202.019262999994680,4574183.784420000389218,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,4,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3504,57031,466.208000000000027,151.900000000000006,111.900000000000006,24798,19618,23217,3766798,2195294.000000000000000,,,,,,,,,,,,,,,
4697,3503,0,57030,0,0,756.551900000000046,749.125999999999976,431702.636714999971446,4575230.353229999542236,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3503,57030,749.125999999999976,168.199999999999989,286.399999999999977,20570,15882,18207,3459878,4548467.000000000000000,,,,,,,,,,,,,,,
4698,3506,0,57033,0,0,651.480500000000006,646.538000000000011,431599.030467999982648,4573564.943819999694824,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3506,57033,646.538000000000011,45.100000000000001,11.199999999999999,26173,20058,25384,1180408,224645.000000000000000,,,,,,,,,,,,,,,
4699,3543,0,57070,0,0,321.675999999999988,321.675999999999988,433269.066188000026159,4572169.991740000434220,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3543,57070,321.675999999999988,5.100000000000000,5.400000000000000,24339,18590,22113,124129,100383.000000000000000,,,,,,,,,,,,,,,
4700,3498,0,57025,0,0,573.725400000000036,567.667000000000030,428233.864369000017177,4573757.442610000260174,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,4,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3498,57025,567.667000000000030,119.799999999999997,39.200000000000003,23361,18981,22646,2798671,744046.000000000000000,,,,,,,,,,,,,,,
4701,3507,0,57034,0,0,111.206800000000001,111.206800000000001,431177.977592999988701,4572510.547079999931157,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3507,57034,111.206800000000001,37.500000000000000,13.900000000000000,28750,21795,27490,1078119,302945.000000000000000,,,,,,,,,,,,,,,
4702,3499,0,57026,0,0,473.799699999999973,434.077999999999975,428799.472056999977212,4572576.882620000280440,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,4,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3499,57026,434.077999999999975,64.200000000000003,0.000000000000000,21234,17191,21234,1363226,0.000000000000000,,,,,,,,,,,,,,,
4703,3547,0,57074,0,0,133.307899999999989,131.610000000000014,434429.119491000019480,4571321.994450000114739,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3547,57074,131.610000000000014,2.700000000000000,0.000000000000000,23413,17916,23413,63216,0.000000000000000,,,,,,,,,,,,,,,
4704,3548,0,57075,0,0,215.840900000000005,209.253999999999991,434444.425302000017837,4570518.261979999952018,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3548,57075,209.253999999999991,17.100000000000001,11.199999999999999,22485,17156,20988,384492,192151.000000000000000,,,,,,,,,,,,,,,
4705,3534,0,57061,0,0,238.019700000000000,237.955000000000013,435695.919163000013214,4569180.559229999780655,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,5,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534,57061,237.955000000000013,20.800000000000001,0.000000000000000,27183,20016,27183,565405,0.000000000000000,,,,,,,,,,,,,,,
4706,3533,0,57060,0,0,75.897599999999997,75.230999999999995,435720.162810000008903,4568597.225209999829531,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,7,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3533,57060,75.230999999999995,0.000000000000000,0.000000000000000,27696,20382,0,0,0.000000000000000,,,,,,,,,,,,,,,
4707,3525,0,57052,0,0,200.179499999999990,196.355999999999995,435586.222446000028867,4566773.912899999879301,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,7,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3525,57052,196.355999999999995,6.500000000000000,0.000000000000000,34133,24482,34133,221867,0.000000000000000,,,,,,,,,,,,,,,
4708,3480,0,57007,0,0,137.923399999999987,137.923000000000002,435854.524061999982223,4567789.465479999780655,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,7,NA,Huntsville,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3480,57007,137.923000000000002,58.500000000000000,5.800000000000000,26312,19256,25918,1539246,111687.000000000000000,,,,,,,,,,,,,,,
4709,3527,0,57054,0,0,502.682399999999973,502.682000000000016,438802.896408999979030,4566679.046009999699891,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,8,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3527,57054,502.682000000000016,56.299999999999997,32.399999999999999,24925,18194,23205,1403273,589499.000000000000000,,,,,,,,,,,,,,,
4710,3531,0,57058,0,0,313.145899999999983,310.675000000000011,437024.803699999989476,4567748.993090000003576,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,7,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3531,57058,310.675000000000011,17.300000000000001,0.000000000000000,29064,21154,29064,502807,0.000000000000000,,,,,,,,,,,,,,,
4711,3530,0,57057,0,0,342.977300000000014,342.976999999999975,438714.324648000008892,4567687.652730000205338,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,8,NA,Balance of Ogden Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3530,57057,342.976999999999975,77.900000000000006,32.500000000000000,25292,18517,23942,1970256,601803.000000000000000,,,,,,,,,,,,,,,
4712,3475,0,57002,0,0,185.296600000000012,176.524000000000001,434269.393906000012066,4568520.778280000202358,0,57,WEBER,15,Wasatch Front Shoulder East,2,NA,3,NA,7,NA,Huntsville,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3475,57002,176.524000000000001,54.200000000000003,3.300000000000000,22881,16809,22669,1240176,55469.000000000000000,,,,,,,,,,,,,,,
